Country,N,Mean,Mean_SE,median,Gini,Gini_SE,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,HC_20,HC_50,HC_80,HC_SE_20,HC_SE_50,HC_SE_80,CI_lower_20,CI_lower_50,CI_lower_80,CI_upper_20,CI_upper_50,CI_upper_80
de73,46711,12122.88204,37.365129,10834.27455,0.330841463,0.00154604,2.181773234,6.280368472,11.92488438,18.98020821,27.28570012,36.85895213,47.85147028,60.60605736,75.94484372,100,0.036132813,0.208130498,0.42506478,0.000863475,0.001878387,0.002287323,0.034440433,0.204448927,0.42058171,0.037825193,0.211812069,0.42954785
de78,46046,16777.10481,56.350936,14791.67355,0.331947219,0.00182582,2.49453122,6.595963097,12.11165987,18.94803592,27.09572599,36.61132491,47.59504183,60.34809716,75.69410402,100,0.019815385,0.21244497,0.439114792,0.00064947,0.001906197,0.002312757,0.018542447,0.208708893,0.434581871,0.021088323,0.216181047,0.443647713
de83,42746,20784.57778,66.866035,17997.47353,0.327251272,0.00172744,2.778930617,7.105406541,12.6015848,19.26628027,27.23312775,36.60194034,47.54111648,60.39179766,76.01011023,100,0.01148114,0.206603079,0.453430871,0.000515273,0.00195824,0.002407855,0.010471224,0.202764999,0.448711562,0.012491056,0.210441159,0.45815018
de84,5307,17091.57171,152.23364,14992,0.322429412,0.0041017,2.50938289,6.837237021,12.54801656,19.50118319,27.61639147,37.09243676,48.15435886,61.09199272,76.57800829,100,0.023287672,0.195144373,0.443872031,0.002070245,0.00544017,0.006820115,0.019230066,0.184481836,0.430504851,0.027345278,0.20580691,0.457239211
de85,5079,17269.00369,162.61756,15140,0.320228198,0.00452549,2.613434954,6.988454529,12.65933779,19.49369839,27.57738663,37.08459753,48.2773003,61.29334548,76.90788438,100,0.020140136,0.190675554,0.442998522,0.00197117,0.005512134,0.006970119,0.016276714,0.179871971,0.429337339,0.024003558,0.201479137,0.456659705
de86,5018,18063.57315,157.0477,16002,0.318201839,0.00385931,2.603885607,6.970413656,12.61479033,19.51455301,27.68001144,37.31852899,48.52114859,61.55472549,77.00651518,100,0.017773545,0.197338263,0.439136697,0.001865209,0.005618322,0.007005886,0.014117802,0.186326555,0.425405413,0.021429288,0.208349971,0.452867981
de87,4804,18564.22403,168.75818,16395,0.31994199,0.00423846,2.627875416,6.985266921,12.59791366,19.4617207,27.64648766,37.19557021,48.30914738,61.28309087,76.88560391,100,0.022494759,0.200295428,0.437184032,0.002139433,0.005774293,0.007156717,0.018301547,0.188978022,0.423157124,0.026687971,0.211612834,0.45121094
de88,4681,19559.38278,182.41992,17260,0.321414629,0.00438415,2.70742126,7.077700994,12.67643223,19.46572521,27.59800362,37.16457245,48.25153332,61.05986638,76.42963132,100,0.017738464,0.199036866,0.441067553,0.001929311,0.005835844,0.007257096,0.013957084,0.187598821,0.426843905,0.021519844,0.210474911,0.455291201
de89,4631,20416.74554,201.247,17813,0.323585761,0.00492372,2.58832385,7.029832827,12.68682018,19.50715739,27.58229115,37.04988878,48.07866212,60.88743013,76.19697495,100,0.0219932,0.191305245,0.443679735,0.002155151,0.005779874,0.007300622,0.017769181,0.1799769,0.429370779,0.026217219,0.20263359,0.457988691
de90,4663,21854.13653,201.92264,19092,0.324225537,0.00429711,2.589769249,6.939338896,12.46355229,19.27502526,27.34328194,36.88410834,47.96720684,60.93138793,76.5517315,100,0.021355979,0.205429978,0.444516691,0.00211709,0.005916506,0.007276907,0.017206558,0.19383384,0.430254215,0.0255054,0.217026116,0.458779167
de91,6654,21269.63271,168.02477,18626,0.332461677,0.00373244,2.517577598,6.667572491,12.06820039,18.71746891,26.73843903,36.23188867,47.32319516,60.37544614,76.12155025,100,0.018848924,0.21470013,0.451149788,0.001667131,0.00503376,0.006100226,0.015581407,0.204834141,0.439193565,0.022116441,0.224566119,0.463106011
de92,6626,22483.35928,176.0956,19742,0.328799384,0.00370202,2.587579711,6.787083785,12.20504736,18.90407208,26.99516207,36.50593749,47.61289308,60.61266936,76.32349255,100,0.019094746,0.214914097,0.444421893,0.001681298,0.00504621,0.006104422,0.015799462,0.205023707,0.432457445,0.02239003,0.224804487,0.456386341
de93,6544,23387.15837,180.24388,20643,0.322793575,0.00379479,2.634193661,6.94847824,12.48195728,19.23625639,27.32799821,36.93055544,48.11458156,61.10894278,76.72640408,100,0.016704146,0.202761011,0.443988014,0.001584282,0.004970097,0.006141947,0.01359901,0.1930198,0.431950019,0.019809282,0.212502222,0.456026009
de94,6754,23427.65723,178.60992,20758,0.323744893,0.00380276,2.608198976,6.918914294,12.46098318,19.23690892,27.39098329,36.93267814,48.03971017,60.94953421,76.53060337,100,0.019566432,0.206167992,0.440739928,0.001685328,0.004922598,0.006041122,0.01626325,0.196519877,0.428899547,0.022869614,0.215816107,0.452580309
de95,6684,23877.36137,181.26257,20981,0.322542252,0.00383106,2.61741369,6.951616832,12.56314678,19.41695816,27.54263928,37.02938399,48.06429166,60.95456755,76.57032986,100,0.022589249,0.199948866,0.441795696,0.001817487,0.004892154,0.0060742,0.019027041,0.19036042,0.429890482,0.026151457,0.209537312,0.45370091
de96,6608,24362.85629,184.87521,21423,0.317473422,0.00398835,2.654384999,7.116231949,12.7565114,19.68650109,27.84734145,37.38556947,48.43948826,61.34043225,76.88627937,100,0.019488113,0.194533784,0.435915915,0.001700499,0.00486952,0.006100118,0.016155197,0.1849897,0.423959903,0.022821029,0.204077868,0.447871927
de97,7477,24478.65913,171.83258,21660,0.313809023,0.00356032,2.677149533,7.202194891,12.95998272,19.90275741,28.12985405,37.68694889,48.73165008,61.58925191,77.03984891,100,0.018977982,0.187595449,0.432887484,0.001577977,0.004514749,0.00573005,0.015885204,0.178746703,0.421656792,0.02207076,0.196444195,0.444118176
de98,7215,25328.09683,182.12303,22352,0.316942977,0.0035677,2.737428818,7.170501942,12.84256028,19.76696308,27.94776726,37.48215893,48.46442605,61.26528386,76.78161344,100,0.014564748,0.199191647,0.437276436,0.001410416,0.00470199,0.005839927,0.011800383,0.189975916,0.425830389,0.017329113,0.208407378,0.448722483
de99,13059,26110.31058,146.41639,22817,0.324901225,0.00256255,2.623051723,6.947959955,12.52930771,19.33957452,27.41987202,36.87957705,47.8689915,60.72357397,76.26821825,100,0.021384306,0.203373808,0.444748766,0.001265898,0.003522247,0.004348577,0.018903192,0.19647033,0.436225711,0.02386542,0.210277286,0.453271821
de00,11785,26718.38797,158.64196,23256,0.324504557,0.00285294,2.69924805,7.054919888,12.64477695,19.42045607,27.45775262,36.88333668,47.84306488,60.64800728,76.22071881,100,0.017979782,0.19817653,0.449783274,0.001224018,0.003671983,0.004582513,0.015580752,0.190979575,0.440801713,0.020378812,0.205373485,0.458764835
de01,12302,27101.5267,172.611,23441,0.329804077,0.00271966,2.639481776,6.993820703,12.55859733,19.33258379,27.34229831,36.66032462,47.50014627,60.17448605,75.40225256,100,0.020591675,0.202079888,0.448948529,0.001280383,0.003620374,0.004484422,0.018082171,0.194984086,0.440159223,0.023101179,0.20917569,0.457737835
de02,11891,27859.66222,176.91058,24180,0.330975749,0.00269438,2.64277384,6.906788223,12.41746554,19.10133977,27.08658817,36.44301016,47.40333428,60.23313981,75.61890758,100,0.019098841,0.206943299,0.453998187,0.001255183,0.003715084,0.004565779,0.016638728,0.199661869,0.445049424,0.021558954,0.214224729,0.46294695
de03,11627,27768.4561,232.33662,23988,0.332384968,0.00390862,2.59903275,6.900699848,12.41289771,19.14534352,27.14424488,36.47846009,47.36646719,60.06019446,75.33125555,100,0.019716835,0.208319691,0.451085261,0.001289319,0.003766225,0.004614747,0.017189815,0.200938026,0.442040522,0.022243855,0.215701356,0.46013
de04,11283,28369.96116,253.62677,24243,0.332943197,0.00421836,2.691507363,7.025901785,12.54871058,19.22133114,27.09900194,36.34983932,47.12265478,59.81112022,75.20625937,100,0.017719902,0.204818611,0.459323232,0.001242041,0.003799317,0.004691544,0.015285546,0.197372087,0.450127975,0.020154258,0.212265135,0.468518489
de05,12347,28461.95361,213.83488,23920,0.347821596,0.00356343,2.545777811,6.724562286,12.04504515,18.48881306,26.19820729,35.30307777,45.96126681,58.59124027,74.11655223,100,0.021296918,0.21970396,0.471527808,0.001299281,0.003726215,0.004492458,0.018750374,0.212400713,0.462722753,0.023843462,0.227007207,0.480332863
de06,11537,29084.85145,210.88399,24382,0.346710845,0.00342823,2.568728938,6.691511389,12.02786714,18.52793536,26.259651,35.31594764,46.00186594,58.6886363,74.28622984,100,0.022019191,0.222481806,0.470641306,0.001366216,0.003872185,0.00464701,0.019341457,0.214892463,0.461533334,0.024696925,0.230071149,0.479749278
de07,10905,29789.34854,261.60703,24755,0.350661205,0.00461871,2.567015477,6.705792922,12.02635143,18.46558245,26.10726676,35.07828978,45.67756429,58.26734253,73.729795,100,0.018638079,0.220345287,0.476257107,0.001295097,0.003969083,0.004782632,0.016099735,0.212566027,0.46688332,0.021176423,0.228124547,0.485630894
de08,10260,30196.96948,230.82089,25224,0.350673498,0.00413368,2.517414042,6.58714753,11.8900871,18.33478701,25.99548016,35.02462662,45.70906216,58.3935265,74.04621819,100,0.018682338,0.223240844,0.47508175,0.001336739,0.004111084,0.004930107,0.016062377,0.215183268,0.465418918,0.021302299,0.23129842,0.484744582
de09,13873,30354.36797,193.25016,25397,0.348084597,0.00374086,2.55614036,6.647276891,11.92405683,18.37925363,26.06028346,35.15572886,45.87118064,58.62462088,74.32559055,100,0.018203009,0.226642493,0.474407313,0.001135004,0.003554476,0.004239505,0.015978443,0.219675847,0.466098036,0.020427575,0.233609139,0.48271659
de10,16673,30874.72774,181.09979,25708,0.353026321,0.00318021,2.494560152,6.504703531,11.66221395,17.98073262,25.5949042,34.67722799,45.470052,58.33451876,74.3388631,100,0.0214481,0.234205326,0.477772692,0.001121965,0.003279802,0.00386842,0.019249088,0.227777031,0.470190729,0.023647112,0.240633621,0.485354655
de11,16373,31636.68842,199.7568,26047,0.35478382,0.00387398,2.470535204,6.490926608,11.67434757,18.05516589,25.63899729,34.62587401,45.30054718,58.08153299,73.98106945,100,0.022837934,0.233596055,0.481848179,0.001167475,0.00330672,0.003904986,0.020549725,0.227115002,0.474194547,0.025126143,0.240077108,0.489501811
de12,17964,32049.88912,191.19255,26480,0.351081475,0.00362115,2.529182966,6.623986651,11.88531512,18.29786113,25.93041849,34.89232176,45.54488132,58.30370031,74.15021701,100,0.019332142,0.225128639,0.477963149,0.001027305,0.003116224,0.003726887,0.017318661,0.219020952,0.470658584,0.021345623,0.231236326,0.485267714
de13,15923,32761.2735,227.97621,27025,0.355404247,0.0044422,2.543309072,6.582093609,11.75228085,18.11377498,25.72066122,34.66071542,45.2548585,57.97424948,73.67211752,100,0.018480104,0.236039226,0.478972037,0.001067307,0.003365233,0.003958887,0.016388221,0.22944349,0.47121276,0.020571987,0.242634962,0.486731314
de14,15882,32782.26058,214.06822,27109,0.353107348,0.0043305,2.438907912,6.49706432,11.73607991,18.08991317,25.67106006,34.66481184,45.34216468,58.26513739,74.30813491,100,0.023961768,0.230589195,0.480662799,0.001213501,0.003342305,0.003964536,0.021583349,0.224038398,0.472892451,0.026340187,0.237139992,0.488433147
de15,14402,34415.1473,256.26196,28126,0.360344242,0.00509225,2.379277707,6.370925173,11.54783326,17.89849153,25.43129941,34.32208985,44.93384539,57.70081742,73.39452436,100,0.025076241,0.236151503,0.48616277,0.001302882,0.003539057,0.004164782,0.022522639,0.229215079,0.477999948,0.027629843,0.243087927,0.494325592
de16,17430,35092.82579,221.25588,28630,0.3588344,0.00411778,2.390303981,6.398331832,11.56309762,17.87796507,25.39974682,34.32769137,45.01334003,57.84216516,73.6998312,100,0.027413156,0.235417736,0.487871758,0.001236787,0.003213535,0.003786112,0.024989097,0.229119324,0.480451114,0.029837215,0.241716148,0.495292402
de17,18028,35678.75095,235.30708,29395,0.357354808,0.00520232,2.421346143,6.4015308,11.5735532,17.9076553,25.47096416,34.46599022,45.15707557,58.03220838,73.85437339,100,0.022960198,0.236490601,0.483273375,0.001115502,0.003164757,0.0037218,0.020773855,0.230287791,0.47597878,0.025146541,0.242693411,0.49056797
de18,18639,37535.92217,270.5385,30601,0.365371076,0.00426823,2.370532152,6.288305057,11.37012259,17.62983955,25.11959742,34.01559261,44.58812683,57.28661522,73.0260341,100,0.025818706,0.244789454,0.488973782,0.001161651,0.003149337,0.00366145,0.023541911,0.238616868,0.481797472,0.028095501,0.25096204,0.496150092
de19,19689,39239.95964,309.66225,32371,0.364299878,0.00673002,2.298607098,6.167587751,11.24429667,17.55635658,25.12413071,34.10023952,44.79383213,57.56789321,73.29428968,100,0.027189075,0.244141688,0.48295441,0.001159043,0.003061465,0.003561276,0.024917392,0.238141326,0.475974437,0.029460758,0.25014205,0.489934383
de20,12504,41664.91133,418.33097,34172,0.370012906,0.00463702,2.087445837,5.862755153,10.96203672,17.24541303,24.77638825,33.72809974,44.37772336,57.18028766,73.1241757,100,0.038173671,0.241883971,0.485516624,0.001713586,0.003829543,0.004469544,0.034815105,0.234378205,0.476756478,0.041532237,0.249389737,0.49427677
dk87,12348,155937.4879,949.53,127661.5,0.350173528,0.00218798,2.362619798,6.339504188,11.36136444,17.45214353,24.81859695,34.07248065,45.74559359,59.68245005,76.16384086,100,0.029397473,0.247003563,0.490524781,0.001520118,0.003881055,0.004498769,0.026418096,0.239396836,0.481707356,0.03237685,0.25461029,0.499342206
dk92,12798,175021.9519,1097.1745,143878.5,0.337882764,0.00266889,2.50941575,6.745370132,12.00350405,18.32039622,25.82451082,34.99388979,46.50178543,60.44019866,76.85503648,100,0.027504298,0.227301141,0.486169714,0.001445683,0.003704545,0.004418072,0.024670811,0.220040366,0.477510453,0.030337785,0.234561916,0.494828975
dk95,79922,206072.9368,581.01195,176894.4779,0.319872155,0.00145803,3.033907188,7.381277419,12.68142265,19.08483609,26.86735417,36.43862793,48.11383735,61.74704514,77.57161984,100,0.009847101,0.220940417,0.465303671,0.000349279,0.001467539,0.001764366,0.009162527,0.218064093,0.461845577,0.010531675,0.223816741,0.468761765
dk00,81904,243828.1994,572.51786,208131.9949,0.321953607,0.0010027,3.006732783,7.29963072,12.5794573,18.98038607,26.73483368,36.25357328,47.92286324,61.57990982,77.49433072,100,0.011159406,0.223908478,0.467254347,0.000367055,0.001456596,0.001743348,0.010439991,0.221053602,0.463837448,0.011878821,0.226763354,0.470671246
dk04,83118,276771.9356,650.76921,233478.5,0.323354674,0.00100355,2.996087206,7.332349487,12.63340692,19.05587253,26.77413796,36.12108681,47.62945739,61.32949595,77.34471741,100,0.012909358,0.221781082,0.471570538,0.000391546,0.001441005,0.001731487,0.012141941,0.218956763,0.468176885,0.013676775,0.224605401,0.474964191
dk07,84254,307697.412,851.4108,254819.5,0.332394136,0.00136238,2.917723188,7.209246356,12.45474273,18.7879586,26.35220512,35.56853106,46.96232856,60.51071933,76.38546741,100,0.01442068,0.227443207,0.48231538,0.000410718,0.00144413,0.001721484,0.013615688,0.224612763,0.478941334,0.015225672,0.230273651,0.485689426
dk10,85404,337157.9793,1201.8582,274003,0.345009618,0.00196177,2.725871667,6.983711291,12.13192806,18.33853608,25.77679434,34.76809975,45.85724865,59.28966374,75.33284573,100,0.021638331,0.23614819,0.490585921,0.000497877,0.001453308,0.001710621,0.020662509,0.233299758,0.487233165,0.022614153,0.238996622,0.493938677
dk13,87390,347745.5612,928.80059,282211.5,0.342340831,0.00123264,2.718645359,7.066900607,12.31279682,18.57213775,26.00868373,34.94438982,45.93594698,59.32601697,75.46803979,100,0.022622726,0.225986955,0.492264561,0.000503005,0.001414767,0.00169117,0.021636853,0.223214062,0.48894993,0.023608599,0.228759848,0.495579192
dk15,282733,337459.7128,876.33125,265779,0.368320448,0.00147577,2.164307381,6.291487807,11.39839289,17.48864432,24.70374499,33.38275793,44.0376478,57.20490913,73.44039231,100,0.037915631,0.237948878,0.508267517,0.000359193,0.00080084,0.000940205,0.037211626,0.236379261,0.50642475,0.038619636,0.239518495,0.510110284
dk16,284913,348528.0935,4921.781,270489,0.378142573,0.00884843,2.125443246,6.193165904,11.22075961,17.23015102,24.35016199,32.89066381,43.37030596,56.30610026,72.25822081,100,0.039457659,0.248152945,0.516670001,0.000364727,0.000809223,0.000936208,0.038742807,0.246566897,0.514835067,0.040172511,0.249738993,0.518504935
dk17,287549,350717.2269,781.51412,274732,0.370973109,0.00120565,2.138451895,6.244794664,11.31825745,17.37070217,24.55500852,33.18505699,43.8118658,56.9783241,73.23403821,100,0.038414322,0.241927463,0.511335459,0.000358414,0.000798623,0.000932186,0.037711844,0.24036219,0.509508409,0.0391168,0.243492736,0.513162509
dk18,289645,361614.0035,830.41806,283180,0.370941079,0.00125709,2.140738703,6.244973514,11.30378664,17.36597046,24.55215708,33.1886813,43.83515042,56.99063352,73.24308519,100,0.038823387,0.244599423,0.511577966,0.000358935,0.000798699,0.000928796,0.038119888,0.243034001,0.509757559,0.039526886,0.246164845,0.513398373
dk19,291298,369069.3874,959.20323,286516,0.374925068,0.00145828,2.162467498,6.240873759,11.26218631,17.26922324,24.39699411,32.96996772,43.52198866,56.57146201,72.73175176,100,0.037923364,0.249263641,0.515551085,0.000353907,0.000801502,0.000925958,0.037229718,0.247692727,0.513736241,0.03861701,0.250834555,0.517365929
dk20,293739,381299.711,732.17986,298100,0.371770282,0.0009742,2.197538077,6.280702797,11.2804985,17.29430555,24.46122869,33.08320218,43.69293327,56.86241785,73.23178495,100,0.037461828,0.252336258,0.512281311,0.000350367,0.000801424,0.00092227,0.036775122,0.250765496,0.510473695,0.038148534,0.25390702,0.514088927
dk21,296564,396077.8673,1003.2542,304377.0017,0.379559266,0.00139766,2.206086361,6.234078259,11.13951061,17.04585336,24.08628891,32.57506643,43.0731261,56.14141782,72.3927376,100,0.03661267,0.263356308,0.521263538,0.000344871,0.0008088,0.000917313,0.035936735,0.261771088,0.519465637,0.037288605,0.264941528,0.523061439
dk22,299567,410526.3523,2397.2529,313552,0.384774494,0.00353547,2.153138958,6.159530587,11.03426272,16.90612913,23.90860185,32.34497808,42.77051623,55.69817342,71.71918662,100,0.037854637,0.266638181,0.524543758,0.000348685,0.000807929,0.000912429,0.037171228,0.265054669,0.52275543,0.038538046,0.268221693,0.526332086
do07,8321,217676.0523,3698.6811,132000,0.530479977,0.00920284,0.950615598,3.177849287,6.388066517,10.63130858,16.02477014,22.78208755,31.31966345,42.57931753,58.7495017,100,0.127413301,0.41886945,0.622884447,0.003655307,0.005408644,0.005313164,0.12024903,0.408268702,0.612470837,0.134577572,0.429470198,0.633298057
